"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","gndr","yrbrn","agea","atncrse"
"ESS9e03_1",9,"3.1","17.02.2021",125101,"DK",1,0.7086025,0.3068504,0.21743497,0.00067968044,357,6714,240,5,720,8,8,9,2,1992,26,2
"ESS9e03_1",9,"3.1","17.02.2021",125152,"DK",1,0.72804487,0.3068504,0.22340088,0.00067968044,357,7373,90,5,0,5,5,5,2,1951,67,2
"ESS9e03_1",9,"3.1","17.02.2021",125249,"DK",1,1.2085222,0.3068504,0.37083554,0.00067968044,357,7292,60,5,480,7,9,5,1,1996,22,1
"ESS9e03_1",9,"3.1","17.02.2021",125278,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6790,120,8,6666,8,8,8,1,1943,75,2
"ESS9e03_1",9,"3.1","17.02.2021",125320,"DK",1,0.42968765,0.3068504,0.13184984,0.00067968044,357,6049,15,5,300,8,7,6,1,1965,53,1
"ESS9e03_1",9,"3.1","17.02.2021",125351,"DK",1,0.78713894,0.3068504,0.2415339,0.00067968044,357,6941,60,4,15,7,7,8,2,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",125381,"DK",1,0.29273707,0.3068504,0.08982649,0.00067968044,357,7316,270,5,75,7,8,8,1,1932,86,2
"ESS9e03_1",9,"3.1","17.02.2021",125417,"DK",1,1.1217076,0.3068504,0.34419644,0.00067968044,357,6791,90,5,60,8,7,7,1,1950,68,1
"ESS9e03_1",9,"3.1","17.02.2021",125538,"DK",1,1.7175634,0.3068504,0.52703506,0.00067968044,357,6957,545,5,671,6,9,9,2,1979,39,2
"ESS9e03_1",9,"3.1","17.02.2021",125605,"DK",1,1.425691,0.3068504,0.43747386,0.00067968044,357,6242,90,5,60,7,8,7,2,1954,64,1
"ESS9e03_1",9,"3.1","17.02.2021",125611,"DK",1,2.8538692,0.3068504,0.87571096,0.00067968044,357,6450,10,5,840,9,8,8,1,1989,29,2
"ESS9e03_1",9,"3.1","17.02.2021",125620,"DK",1,0.41830158,0.3068504,0.12835601,0.00067968044,357,7095,60,5,30,9,8,8,1,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",125623,"DK",1,1.083693,0.3068504,0.33253166,0.00067968044,357,7287,90,5,120,8,7,5,2,1954,64,2
"ESS9e03_1",9,"3.1","17.02.2021",125686,"DK",1,1.0036411,0.3068504,0.3079677,0.00067968044,357,7367,60,5,90,5,3,2,1,1957,61,1
"ESS9e03_1",9,"3.1","17.02.2021",125722,"DK",1,0.29273707,0.3068504,0.08982649,0.00067968044,357,7448,45,5,480,6,6,5,1,1962,56,2
"ESS9e03_1",9,"3.1","17.02.2021",125768,"DK",1,0.46423107,0.3068504,0.1424495,0.00067968044,357,7206,80,5,160,8,7,6,2,1977,41,1
"ESS9e03_1",9,"3.1","17.02.2021",125805,"DK",1,0.29273707,0.3068504,0.08982649,0.00067968044,357,6186,90,5,180,10,10,10,1,1948,70,1
"ESS9e03_1",9,"3.1","17.02.2021",125812,"DK",1,1.6314291,0.3068504,0.5006047,0.00067968044,357,6999,45,5,300,8,9,9,1,1975,43,1
"ESS9e03_1",9,"3.1","17.02.2021",125954,"DK",1,0.39795965,0.3068504,0.122114085,0.00067968044,357,6987,120,5,30,5,6,7,2,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",125978,"DK",1,0.75358355,0.3068504,0.23123743,0.00067968044,357,6601,60,5,180,6,5,8,1,1961,57,1
"ESS9e03_1",9,"3.1","17.02.2021",126175,"DK",1,0.69100684,0.3068504,0.21203573,0.00067968044,357,7284,60,4,120,7,5,6,2,1979,39,1
"ESS9e03_1",9,"3.1","17.02.2021",126195,"DK",1,1.2122506,0.3068504,0.3719796,0.00067968044,357,6994,15,5,180,5,8,2,2,1998,20,1
"ESS9e03_1",9,"3.1","17.02.2021",126234,"DK",1,1.3699317,0.3068504,0.4203641,0.00067968044,357,6439,30,5,360,8,8,8,2,1999,19,1
"ESS9e03_1",9,"3.1","17.02.2021",126257,"DK",1,0.39795965,0.3068504,0.122114085,0.00067968044,357,7091,30,5,420,8,9,10,2,1962,56,2
"ESS9e03_1",9,"3.1","17.02.2021",126325,"DK",1,0.969628,0.3068504,0.29753074,0.00067968044,357,6902,180,1,6666,9,8,4,2,1935,83,2
"ESS9e03_1",9,"3.1","17.02.2021",126351,"DK",1,1.9201156,0.3068504,0.5891883,0.00067968044,357,6088,30,5,120,9,9,5,1,1991,27,1
"ESS9e03_1",9,"3.1","17.02.2021",126352,"DK",1,0.61827457,0.3068504,0.18971781,0.00067968044,357,6585,30,5,600,10,9,9,2,1970,48,1
"ESS9e03_1",9,"3.1","17.02.2021",126447,"DK",1,0.69100684,0.3068504,0.21203573,0.00067968044,357,7431,120,4,180,9,8,8,2,1965,53,1
"ESS9e03_1",9,"3.1","17.02.2021",126465,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,6427,270,5,45,8,10,8,2,1936,82,1
"ESS9e03_1",9,"3.1","17.02.2021",126468,"DK",1,0.41830158,0.3068504,0.12835601,0.00067968044,357,6816,240,5,60,7,9,10,1,1940,78,2
"ESS9e03_1",9,"3.1","17.02.2021",126469,"DK",1,0.9102176,0.3068504,0.27930063,0.00067968044,357,6305,60,5,120,5,8,3,2,1990,28,2
"ESS9e03_1",9,"3.1","17.02.2021",126484,"DK",1,1.9355217,0.3068504,0.59391564,0.00067968044,357,6279,0,5,120,1,2,1,2,1979,39,1
"ESS9e03_1",9,"3.1","17.02.2021",126495,"DK",1,0.39795965,0.3068504,0.122114085,0.00067968044,357,6731,90,5,90,5,6,6,2,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",126545,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6557,15,2,6666,1,0,2,1,1957,61,2
"ESS9e03_1",9,"3.1","17.02.2021",126599,"DK",1,1.141711,0.3068504,0.3503345,0.00067968044,357,6781,160,5,240,8,6,7,1,1974,44,2
"ESS9e03_1",9,"3.1","17.02.2021",126625,"DK",1,0.4958964,0.3068504,0.15216601,0.00067968044,357,7305,10,5,180,7,7,6,2,1992,26,2
"ESS9e03_1",9,"3.1","17.02.2021",126638,"DK",1,0.2988077,0.3068504,0.091689266,0.00067968044,357,6655,90,5,30,9,10,8,2,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",126647,"DK",1,1.2122506,0.3068504,0.3719796,0.00067968044,357,6543,80,3,6666,6,8,7,2,1986,32,2
"ESS9e03_1",9,"3.1","17.02.2021",126653,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,5936,90,5,60,7,7,8,1,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",126659,"DK",1,1.1247687,0.3068504,0.34513575,0.00067968044,357,6258,120,1,6666,5,9,9,2,1946,72,2
"ESS9e03_1",9,"3.1","17.02.2021",126693,"DK",1,0.78713894,0.3068504,0.2415339,0.00067968044,357,6542,60,1,6666,5,6,2,2,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",126742,"DK",1,1.0403271,0.3068504,0.3192248,0.00067968044,357,6947,90,5,90,8,8,5,2,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",126771,"DK",1,1.1601611,0.3068504,0.35599592,0.00067968044,357,7012,150,5,360,7,7,7,1,2000,18,1
"ESS9e03_1",9,"3.1","17.02.2021",126807,"DK",1,0.38987446,0.3068504,0.11963314,0.00067968044,357,7059,60,5,60,5,5,7,1,1962,56,1
"ESS9e03_1",9,"3.1","17.02.2021",126926,"DK",1,1.1601611,0.3068504,0.35599592,0.00067968044,357,7345,900,5,150,7,9,8,1,1984,34,2
"ESS9e03_1",9,"3.1","17.02.2021",126949,"DK",1,0.6633549,0.3068504,0.20355071,0.00067968044,357,6016,30,4,60,7,7,8,2,1983,35,1
"ESS9e03_1",9,"3.1","17.02.2021",126952,"DK",1,1.0324275,0.3068504,0.31680083,0.00067968044,357,5996,20,5,240,7,8,8,1,1977,41,1
"ESS9e03_1",9,"3.1","17.02.2021",127015,"DK",1,2.3660545,0.3068504,0.7260248,0.00067968044,357,7184,60,5,60,8,7,6,2,1986,32,1
"ESS9e03_1",9,"3.1","17.02.2021",127056,"DK",1,0.5990205,0.3068504,0.18380968,0.00067968044,357,5944,60,5,600,9,7,5,1,1998,20,1
"ESS9e03_1",9,"3.1","17.02.2021",127058,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6541,0,2,6666,4,3,1,1,1959,59,2
"ESS9e03_1",9,"3.1","17.02.2021",127075,"DK",1,3.7556508,0.3068504,1.152423,0.00067968044,357,7335,90,1,6666,10,10,10,2,1932,86,2
"ESS9e03_1",9,"3.1","17.02.2021",127113,"DK",1,0.7064471,0.3068504,0.2167736,0.00067968044,357,6006,240,5,60,7,5,8,1,1948,70,2
"ESS9e03_1",9,"3.1","17.02.2021",127234,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6147,30,5,60,6,8,8,1,1963,55,1
"ESS9e03_1",9,"3.1","17.02.2021",127291,"DK",1,1.425691,0.3068504,0.43747386,0.00067968044,357,6164,15,4,30,9,7,8,2,1955,63,2
"ESS9e03_1",9,"3.1","17.02.2021",127306,"DK",1,1.3548564,0.3068504,0.41573822,0.00067968044,357,5992,10,5,120,9,8,6,2,1994,24,2
"ESS9e03_1",9,"3.1","17.02.2021",127345,"DK",1,1.3548564,0.3068504,0.41573822,0.00067968044,357,6403,90,5,390,6,7,3,2,1992,26,2
"ESS9e03_1",9,"3.1","17.02.2021",127429,"DK",1,0.75358355,0.3068504,0.23123743,0.00067968044,357,7445,60,2,6666,6,7,8,1,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",127435,"DK",1,1.425691,0.3068504,0.43747386,0.00067968044,357,7337,45,5,420,10,9,9,2,1961,57,1
"ESS9e03_1",9,"3.1","17.02.2021",127447,"DK",1,3.473695,0.3068504,1.0659047,0.00067968044,357,6059,60,2,6666,6,8,9,2,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",127504,"DK",1,0.42968765,0.3068504,0.13184984,0.00067968044,357,7025,120,5,480,7,9,7,1,1979,39,1
"ESS9e03_1",9,"3.1","17.02.2021",127511,"DK",1,0.38987446,0.3068504,0.11963314,0.00067968044,357,6073,50,5,60,8,8,8,1,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",127576,"DK",1,1.0754639,0.3068504,0.33000654,0.00067968044,357,6880,10,4,30,7,7,5,1,1973,45,2
"ESS9e03_1",9,"3.1","17.02.2021",127622,"DK",1,1.9355217,0.3068504,0.59391564,0.00067968044,357,7192,60,5,60,10,8,8,2,1978,40,1
"ESS9e03_1",9,"3.1","17.02.2021",127641,"DK",1,1.0768199,0.3068504,0.33042264,0.00067968044,357,6529,120,5,120,8,8,5,1,1960,58,1
"ESS9e03_1",9,"3.1","17.02.2021",127701,"DK",1,1.0768199,0.3068504,0.33042264,0.00067968044,357,7077,61,1,6666,10,10,8,1,1938,80,2
"ESS9e03_1",9,"3.1","17.02.2021",127841,"DK",1,3.8738258,0.3068504,1.188685,0.00067968044,357,6933,90,5,510,7,9,7,1,1999,19,1
"ESS9e03_1",9,"3.1","17.02.2021",127994,"DK",1,0.6139945,0.3068504,0.18840446,0.00067968044,357,5920,20,5,240,8,7,7,1,1979,39,9
"ESS9e03_1",9,"3.1","17.02.2021",128018,"DK",1,0.44477466,0.3068504,0.13647929,0.00067968044,357,7439,120,5,330,8,8,8,2,1958,60,2
"ESS9e03_1",9,"3.1","17.02.2021",128019,"DK",1,0.44477466,0.3068504,0.13647929,0.00067968044,357,6292,30,5,480,10,10,4,2,1956,62,1
"ESS9e03_1",9,"3.1","17.02.2021",128028,"DK",1,1.3967263,0.3068504,0.42858604,0.00067968044,357,6328,75,5,45,7,8,5,1,1955,63,2
"ESS9e03_1",9,"3.1","17.02.2021",128040,"DK",1,1.2085222,0.3068504,0.37083554,0.00067968044,357,5952,30,5,600,6,5,6,1,2001,17,1
"ESS9e03_1",9,"3.1","17.02.2021",128062,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,7385,30,5,300,7,9,6,2,1961,57,1
"ESS9e03_1",9,"3.1","17.02.2021",128137,"DK",1,0.69100684,0.3068504,0.21203573,0.00067968044,357,6669,30,5,600,7,7,7,2,1964,54,1
"ESS9e03_1",9,"3.1","17.02.2021",128182,"DK",1,1.3967263,0.3068504,0.42858604,0.00067968044,357,6463,90,5,210,8,8,5,1,1954,64,2
"ESS9e03_1",9,"3.1","17.02.2021",128217,"DK",1,1.083693,0.3068504,0.33253166,0.00067968044,357,6421,120,5,60,7,8,8,2,1940,78,2
"ESS9e03_1",9,"3.1","17.02.2021",128246,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6588,80,5,60,0,8,7,1,1952,66,1
"ESS9e03_1",9,"3.1","17.02.2021",128278,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,7360,30,5,120,8,8,4,2,1956,62,1
"ESS9e03_1",9,"3.1","17.02.2021",128321,"DK",1,1.3006402,0.3068504,0.399102,0.00067968044,357,6462,60,5,540,7,8,5,2,2001,17,2
"ESS9e03_1",9,"3.1","17.02.2021",128327,"DK",1,2.0501537,0.3068504,0.62909055,0.00067968044,357,7243,30,5,240,9,9,5,1,1970,48,2
"ESS9e03_1",9,"3.1","17.02.2021",128418,"DK",1,0.8119072,0.3068504,0.24913405,0.00067968044,357,6926,30,5,240,7,7,7,1,2001,17,1
"ESS9e03_1",9,"3.1","17.02.2021",128426,"DK",1,1.0483309,0.3068504,0.32168078,0.00067968044,357,6631,30,5,180,7,8,5,2,1948,70,2
"ESS9e03_1",9,"3.1","17.02.2021",128439,"DK",1,0.43573835,0.3068504,0.1337065,0.00067968044,357,6250,150,5,120,8,8,6,1,1938,80,2
"ESS9e03_1",9,"3.1","17.02.2021",128445,"DK",1,1.3548564,0.3068504,0.41573822,0.00067968044,357,6953,25,5,180,7,8,5,2,1992,26,2
"ESS9e03_1",9,"3.1","17.02.2021",128471,"DK",1,0.6395886,0.3068504,0.19625802,0.00067968044,357,6988,60,3,6666,8,8,7,1,1968,50,2
"ESS9e03_1",9,"3.1","17.02.2021",128488,"DK",1,1.0768199,0.3068504,0.33042264,0.00067968044,357,7245,30,1,6666,6,8,8,1,1933,85,2
"ESS9e03_1",9,"3.1","17.02.2021",128596,"DK",1,0.969628,0.3068504,0.29753074,0.00067968044,357,6694,30,5,90,7,3,9,2,1956,62,1
"ESS9e03_1",9,"3.1","17.02.2021",128614,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,7369,122,5,61,3,3,10,1,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",128645,"DK",1,0.44477466,0.3068504,0.13647929,0.00067968044,357,6555,60,5,480,9,1,8,2,1963,55,1
"ESS9e03_1",9,"3.1","17.02.2021",128685,"DK",1,0.43573835,0.3068504,0.1337065,0.00067968044,357,6640,30,5,120,7,5,7,1,1953,65,2
"ESS9e03_1",9,"3.1","17.02.2021",128711,"DK",1,0.43573835,0.3068504,0.1337065,0.00067968044,357,6792,59,5,366,8,8,8,1,1955,63,1
"ESS9e03_1",9,"3.1","17.02.2021",128797,"DK",1,0.9622655,0.3068504,0.29527158,0.00067968044,357,7190,90,5,180,8,6,3,1,1976,42,2
"ESS9e03_1",9,"3.1","17.02.2021",128801,"DK",1,0.5722683,0.3068504,0.17560077,0.00067968044,357,5997,120,5,150,8,7,8,1,1966,52,1
"ESS9e03_1",9,"3.1","17.02.2021",128840,"DK",1,0.8903251,0.3068504,0.27319664,0.00067968044,357,6971,45,5,300,8,8,5,1,1997,21,1
"ESS9e03_1",9,"3.1","17.02.2021",128912,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,7255,180,5,180,7,5,5,2,1950,68,1
"ESS9e03_1",9,"3.1","17.02.2021",128956,"DK",1,0.7381404,0.3068504,0.2264987,0.00067968044,357,7229,180,5,330,10,8,7,2,1987,31,1
"ESS9e03_1",9,"3.1","17.02.2021",128969,"DK",1,0.7064471,0.3068504,0.2167736,0.00067968044,357,7103,45,5,90,5,7,7,1,1949,69,2
"ESS9e03_1",9,"3.1","17.02.2021",128994,"DK",1,1.0483309,0.3068504,0.32168078,0.00067968044,357,7334,90,2,6666,7,7,8,2,1946,72,2
"ESS9e03_1",9,"3.1","17.02.2021",129025,"DK",1,1.0403271,0.3068504,0.3192248,0.00067968044,357,6719,90,3,6666,7,7,5,2,1943,75,2
"ESS9e03_1",9,"3.1","17.02.2021",129077,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,6370,90,5,180,10,8,3,2,1958,60,1
"ESS9e03_1",9,"3.1","17.02.2021",129141,"DK",1,0.6139945,0.3068504,0.18840446,0.00067968044,357,7114,30,5,183,9,8,9,1,1966,52,1
"ESS9e03_1",9,"3.1","17.02.2021",129153,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6874,15,5,120,4,5,4,1,1962,56,2
"ESS9e03_1",9,"3.1","17.02.2021",129383,"DK",1,0.7381404,0.3068504,0.2264987,0.00067968044,357,6360,30,5,660,3,8,6,2,1989,29,1
"ESS9e03_1",9,"3.1","17.02.2021",129421,"DK",1,1.0768199,0.3068504,0.33042264,0.00067968044,357,6241,90,5,60,5,5,2,1,1947,72,2
"ESS9e03_1",9,"3.1","17.02.2021",129508,"DK",1,1.0324275,0.3068504,0.31680083,0.00067968044,357,7065,20,5,304,9,10,7,1,1973,45,1
"ESS9e03_1",9,"3.1","17.02.2021",129574,"DK",1,1.1601611,0.3068504,0.35599592,0.00067968044,357,7381,30,5,720,8,7,9,1,2000,18,1
"ESS9e03_1",9,"3.1","17.02.2021",129709,"DK",1,0.40243286,0.3068504,0.12348669,0.00067968044,357,5987,20,5,120,8,8,7,1,1986,32,1
"ESS9e03_1",9,"3.1","17.02.2021",129712,"DK",1,1.3003187,0.3068504,0.39900333,0.00067968044,357,6044,60,5,240,6,6,9,2,1975,43,2
"ESS9e03_1",9,"3.1","17.02.2021",129754,"DK",1,0.69100684,0.3068504,0.21203573,0.00067968044,357,6315,60,5,180,8,8,5,2,1973,45,1
"ESS9e03_1",9,"3.1","17.02.2021",129768,"DK",1,0.8119072,0.3068504,0.24913405,0.00067968044,357,6737,60,5,330,8,9,7,1,2003,15,2
"ESS9e03_1",9,"3.1","17.02.2021",129804,"DK",1,0.78713894,0.3068504,0.2415339,0.00067968044,357,7175,30,5,60,8,8,5,2,1957,61,1
"ESS9e03_1",9,"3.1","17.02.2021",129823,"DK",1,0.5722683,0.3068504,0.17560077,0.00067968044,357,6373,420,5,720,5,1,2,1,1971,47,1
"ESS9e03_1",9,"3.1","17.02.2021",129965,"DK",1,3.595547,0.3068504,1.1032951,0.00067968044,357,7019,15,5,360,3,5,3,1,1954,64,2
"ESS9e03_1",9,"3.1","17.02.2021",130001,"DK",1,1.6314291,0.3068504,0.5006047,0.00067968044,357,5980,30,5,150,3,8,8,1,1977,41,2
"ESS9e03_1",9,"3.1","17.02.2021",130058,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6597,120,5,30,8,8,8,1,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",130078,"DK",1,0.41830158,0.3068504,0.12835601,0.00067968044,357,6890,240,5,150,5,7,3,1,1943,75,2
"ESS9e03_1",9,"3.1","17.02.2021",130090,"DK",1,1.1601611,0.3068504,0.35599592,0.00067968044,357,6393,60,1,6666,3,9,5,1,2000,18,2
"ESS9e03_1",9,"3.1","17.02.2021",130177,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6322,120,5,330,7,8,8,1,1942,76,2
"ESS9e03_1",9,"3.1","17.02.2021",130192,"DK",1,0.38987446,0.3068504,0.11963314,0.00067968044,357,7102,210,5,60,7,8,7,1,1934,84,2
"ESS9e03_1",9,"3.1","17.02.2021",130251,"DK",1,0.75358355,0.3068504,0.23123743,0.00067968044,357,6299,90,4,30,8,8,7,1,1962,56,1
"ESS9e03_1",9,"3.1","17.02.2021",130293,"DK",1,1.1247687,0.3068504,0.34513575,0.00067968044,357,6799,60,3,6666,8,7,10,2,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",130303,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,6451,30,5,60,7,9,8,1,1934,84,2
"ESS9e03_1",9,"3.1","17.02.2021",130348,"DK",1,0.39795965,0.3068504,0.122114085,0.00067968044,357,6505,10,5,60,8,9,8,2,1953,65,2
"ESS9e03_1",9,"3.1","17.02.2021",130349,"DK",1,1.3699317,0.3068504,0.4203641,0.00067968044,357,6384,30,5,330,3,5,5,2,1999,19,2
"ESS9e03_1",9,"3.1","17.02.2021",130379,"DK",1,1.1247687,0.3068504,0.34513575,0.00067968044,357,6043,90,5,210,7,7,6,2,1951,67,2
"ESS9e03_1",9,"3.1","17.02.2021",130390,"DK",1,1.1247687,0.3068504,0.34513575,0.00067968044,357,6010,60,1,6666,2,2,1,2,1960,58,2
"ESS9e03_1",9,"3.1","17.02.2021",130412,"DK",1,0.78955203,0.3068504,0.24227437,0.00067968044,357,6008,120,5,120,6,7,4,1,1953,65,2
"ESS9e03_1",9,"3.1","17.02.2021",130417,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,5971,60,5,90,7,8,10,2,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",130451,"DK",1,0.39795965,0.3068504,0.122114085,0.00067968044,357,6650,120,3,6666,7,7,6,2,1954,64,2
"ESS9e03_1",9,"3.1","17.02.2021",130583,"DK",1,4,0.3068504,1.2274016,0.00067968044,357,6963,0,5,300,4,5,4,2,1994,24,2
"ESS9e03_1",9,"3.1","17.02.2021",130664,"DK",1,1.141711,0.3068504,0.3503345,0.00067968044,357,7144,30,4,4,5,8,8,1,1966,52,1
"ESS9e03_1",9,"3.1","17.02.2021",130736,"DK",1,0.66044694,0.3068504,0.20265841,0.00067968044,357,6447,10,5,540,7,9,7,2,1994,24,2
"ESS9e03_1",9,"3.1","17.02.2021",130753,"DK",1,1.9355217,0.3068504,0.59391564,0.00067968044,357,5978,30,5,90,7,8,6,2,1976,42,1
"ESS9e03_1",9,"3.1","17.02.2021",130784,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6398,120,5,240,5,6,6,1,1960,58,2
"ESS9e03_1",9,"3.1","17.02.2021",130838,"DK",1,0.57504976,0.3068504,0.17645426,0.00067968044,357,6012,45,5,240,7,8,3,1,1984,34,1
"ESS9e03_1",9,"3.1","17.02.2021",130842,"DK",1,3.4473205,0.3068504,1.0578117,0.00067968044,357,7463,30,5,480,9,8,8,1,1974,44,1
"ESS9e03_1",9,"3.1","17.02.2021",130905,"DK",1,0.7064471,0.3068504,0.2167736,0.00067968044,357,6861,90,5,90,5,7,5,1,1941,77,2
"ESS9e03_1",9,"3.1","17.02.2021",130932,"DK",1,0.38987446,0.3068504,0.11963314,0.00067968044,357,6466,60,5,120,8,7,7,1,1953,65,1
"ESS9e03_1",9,"3.1","17.02.2021",130951,"DK",1,2.3660545,0.3068504,0.7260248,0.00067968044,357,7274,60,5,240,7,8,5,2,1989,29,1
"ESS9e03_1",9,"3.1","17.02.2021",130980,"DK",1,0.61827457,0.3068504,0.18971781,0.00067968044,357,6581,150,5,480,8,8,8,2,1977,41,1
"ESS9e03_1",9,"3.1","17.02.2021",131004,"DK",1,1.3967263,0.3068504,0.42858604,0.00067968044,357,6401,60,5,240,9,8,5,1,1958,60,1
"ESS9e03_1",9,"3.1","17.02.2021",131072,"DK",1,0.4269761,0.3068504,0.1310178,0.00067968044,357,5922,60,5,120,6,8,7,2,1963,55,1
"ESS9e03_1",9,"3.1","17.02.2021",131228,"DK",1,0.59813666,0.3068504,0.18353848,0.00067968044,357,6771,30,5,240,9,7,6,1,1996,22,1
"ESS9e03_1",9,"3.1","17.02.2021",131288,"DK",1,1.6314291,0.3068504,0.5006047,0.00067968044,357,6586,60,5,300,7,7,5,1,1971,47,1
"ESS9e03_1",9,"3.1","17.02.2021",131326,"DK",1,2.0501537,0.3068504,0.62909055,0.00067968044,357,7141,45,5,270,9,9,7,1,1972,46,1
"ESS9e03_1",9,"3.1","17.02.2021",131366,"DK",1,0.41830158,0.3068504,0.12835601,0.00067968044,357,6687,60,5,30,6,6,6,1,1954,64,1
"ESS9e03_1",9,"3.1","17.02.2021",131429,"DK",1,0.29273707,0.3068504,0.08982649,0.00067968044,357,7167,90,5,300,8,7,6,1,1953,65,1
"ESS9e03_1",9,"3.1","17.02.2021",131432,"DK",1,1.1247687,0.3068504,0.34513575,0.00067968044,357,7201,120,5,60,10,7,9,2,1937,81,2
"ESS9e03_1",9,"3.1","17.02.2021",131603,"DK",1,0.85469717,0.3068504,0.2622642,0.00067968044,357,6389,10,5,720,6,5,4,1,1997,21,2
"ESS9e03_1",9,"3.1","17.02.2021",131607,"DK",1,0.7064471,0.3068504,0.2167736,0.00067968044,357,6193,90,5,120,4,7,7,1,1945,73,2
"ESS9e03_1",9,"3.1","17.02.2021",131760,"DK",1,0.78955203,0.3068504,0.24227437,0.00067968044,357,6881,150,2,6666,6,6,7,1,1956,62,2
"ESS9e03_1",9,"3.1","17.02.2021",131762,"DK",1,1.0324275,0.3068504,0.31680083,0.00067968044,357,6700,30,5,30,8,8,7,1,1969,49,1
"ESS9e03_1",9,"3.1","17.02.2021",131883,"DK",1,0.75358355,0.3068504,0.23123743,0.00067968044,357,6267,30,3,6666,7,5,6,1,1954,64,2
"ESS9e03_1",9,"3.1","17.02.2021",131943,"DK",1,1.3006402,0.3068504,0.399102,0.00067968044,357,6732,10,5,360,7,6,5,2,1999,19,2
"ESS9e03_1",9,"3.1","17.02.2021",131973,"DK",1,3.8738258,0.3068504,1.188685,0.00067968044,357,7371,30,1,6666,7,6,6,1,1997,21,2
"ESS9e03_1",9,"3.1","17.02.2021",132052,"DK",1,0.59813666,0.3068504,0.18353848,0.00067968044,357,6078,30,5,720,8,8,8,1,2000,18,2
"ESS9e03_1",9,"3.1","17.02.2021",132063,"DK",1,1.1601611,0.3068504,0.35599592,0.00067968044,357,6871,30,5,390,9,8,4,1,1999,19,2
"ESS9e03_1",9,"3.1","17.02.2021",132065,"DK",1,1.0403271,0.3068504,0.3192248,0.00067968044,357,6478,60,3,6666,7,7,5,2,1947,71,2
"ESS9e03_1",9,"3.1","17.02.2021",132118,"DK",1,2.53085,0.3068504,0.7765924,0.00067968044,357,7403,30,5,120,9,9,8,1,1957,61,2
"ESS9e03_1",9,"3.1","17.02.2021",132178,"DK",1,0.8903251,0.3068504,0.27319664,0.00067968044,357,6762,120,5,90,7,10,6,1,1997,21,2
"ESS9e03_1",9,"3.1","17.02.2021",132188,"DK",1,1.0324275,0.3068504,0.31680083,0.00067968044,357,7066,120,5,120,9,9,7,1,1966,52,1
"ESS9e03_1",9,"3.1","17.02.2021",132311,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6465,450,5,720,9,8,4,1,1958,60,2
"ESS9e03_1",9,"3.1","17.02.2021",132315,"DK",1,0.5304354,0.3068504,0.16276431,0.00067968044,357,7100,45,5,75,8,8,7,1,1952,66,2
"ESS9e03_1",9,"3.1","17.02.2021",132320,"DK",1,0.72804487,0.3068504,0.22340088,0.00067968044,357,7062,15,5,120,6,4,4,2,1958,60,2
"ESS9e03_1",9,"3.1","17.02.2021",132363,"DK",1,0.7579566,0.3068504,0.2325793,0.00067968044,357,6704,30,5,30,8,7,7,1,1948,70,2
"ESS9e03_1",9,"3.1","17.02.2021",132367,"DK",1,1.1716545,0.3068504,0.35952267,0.00067968044,357,6423,120,5,60,5,5,7,2,1938,80,2
